142,Honza_Jicha-Vlastizradce,30.0935,30.0117,18.4745,18.4336,19.4704,19.3477
247,Zalman_&_Spol.-Jdem_zpatky_do_lesu,30.9471,30.3164,19.017,18.6383,19.9412,19.957
211,Pavel_Lohonka_Zalman-Divokej_horskej_tymian,32.7649,30.3164,20.1256,18.4336,21.1758,21.1758
221,Premier-Hrobar,42.5007,30.3164,26.0821,18.6383,27.4742,27.4742
92,The_National-Rains_of_Castamere,40.6948,30.5211,24.9986,18.6383,26.3108,26.2555
56,Nightwork-Maja,38.3285,30.6211,23.527,18.7383,24.7841,24.732
223,Ready_Kirken-Cerny_brejle,30.9258,30.9258,18.985,18.943,19.999,19.957
60,Stanislav_Hlozek-Dajana,31.5255,30.9258,19.3716,18.943,20.3902,20.2617
175,Karel_Kryl-Demokracie,31.1305,31.1305,19.1121,18.943,20.1463,20.0617
134,Filmova_hudba-Kdyby_se_v_komnatach,31.273,31.2305,19.1902,19.1477,20.2041,20.1617
146,Janek_Ledecky-Proklinam,31.6643,31.5352,19.4337,19.3477,20.4664,20.4664
44,Xavier_Baumaxa-Pazitka,33.1458,31.8398,20.3529,19.4523,21.4255,21.3805
29,Krystof-Ty_a_ja,33.4396,32.3492,20.5291,19.757,21.6306,21.5852
290,"Filmova_hudba-Zabili,_zabili,_balada_pro_banditu",42.0469,32.4492,25.7913,19.857,27.1695,27.1695
113,Argema-Jarosovsky_pivovar,44.3957,32.7539,27.2525,19.957,28.693,28.693
250,Chinaski-1._signalni,32.9034,32.9586,20.2617,20.2617,21.3253,21.2805
167,Kabat-Kruty_krtek_Joy,37.262,32.9586,22.8905,20.1617,24.0733,24.0227
171,Kabat-Saman,41.1843,32.9586,25.3141,20.1617,26.6602,26.6602
121,Cechomor-Az_pujdou_cikani,46.5596,32.9586,28.5677,20.1617,30.1383,30.0117
184,Lidova_pisen-To_ta_Hel'pa,48.84,32.9586,30.0437,20.1617,31.6016,31.5352
23,Karel_Gott-Kdyby_sis_oci_vyplakala,49.8101,32.9586,30.5808,20.1617,32.2122,32.1445
13,Epy_De_Mye-Tri_Kralove,33.0586,33.0586,20.3066,20.2617,21.3805,21.3805
103,Howard_Goodall-Red_Dwarf_Theme,33.4542,33.3633,20.5664,20.5664,21.6306,21.5852
215,Pavel_Roth-Zahrada_ticha,41.0068,33.3633,25.2066,20.4664,26.5602,26.5602
